date,category,value
2011.2731,Star,0
2011.27036,Other,167
2011.27036,Star,0
2011.26762,Other,167
2011.26762,Star,0
2011.26489,Other,166.9
2011.26489,Star,0
2011.26215,Other,168
2011.26215,Star,0
2011.25941,Other,168
2011.25941,Star,0
2011.25667,Other,167.9
2011.25667,Star,0
2011.25394,Other,165.9
2011.25394,Star,0
2011.2512,Other,166
2011.2512,Star,0
2011.24846,Other,167
2011.24846,Star,0
2011.24572,Other,167
2011.24572,Star,0
2011.24298,Other,167.1
2011.24298,Star,0
2011.24025,Other,168
2011.24025,Star,0
2011.23751,Other,168.1
2011.23751,Star,0
2011.23477,Other,168
2011.23477,Star,0
2011.23203,Other,168
2011.23203,Star,0
2011.2293,Other,168
2011.2293,Star,0
2011.22656,Other,168
2011.22656,Star,0
2011.22382,Other,168.1
2011.22382,Star,0
2011.22108,Other,168
2011.22108,Star,0
2011.21834,Other,168.1
2011.21834,Star,0
2011.21561,Other,168
2011.21561,Star,0
2011.21287,Other,168
2011.21287,Star,0
2011.21013,Other,169
2011.21013,Star,0
2011.20739,Other,169
2011.20739,Star,0
2011.20465,Other,169
2011.20465,Star,0
2011.20192,Other,170
2011.20192,Star,0
2011.19918,Other,170
2011.19918,Star,0
2011.19644,Other,170
2011.19644,Star,0
2011.1937,Other,171
2011.1937,Star,0
2011.19097,Other,171
2011.19097,Star,0
2011.18823,Other,171
2011.18823,Star,0
2011.18549,Other,170.9
2011.18549,Star,0
2011.18275,Other,172
2011.18275,Star,0
2011.18001,Other,172
2011.18001,Star,0
2011.17728,Other,172
2011.17728,Star,0
2011.17454,Other,172
2011.17454,Star,0
2011.1718,Other,170.9
2011.1718,Star,0
2011.16906,Other,171
2011.16906,Star,0
2011.16632,Other,171
2011.16632,Star,0
2011.16359,Other,170.9
2011.16359,Star,0
2011.16085,Other,171
2011.16085,Star,0
2011.15811,Other,171
2011.15811,Star,0
2011.15537,Other,170.9
2011.15537,Star,0
2011.15264,Other,171
2011.15264,Star,0
2011.1499,Other,170.9
2011.1499,Star,0
2011.14716,Other,169.89999999999998
2011.14716,Star,0
2011.14442,Other,170.1
2011.14442,Star,0
2011.14168,Other,170
2011.14168,Star,0
2011.13895,Other,170.1
2011.13895,Star,0
2011.13621,Other,171
2011.13621,Star,0
2011.13347,Other,171.1
2011.13347,Star,0
2011.13073,Other,171
2011.13073,Star,0
2011.12799,Other,172
2011.12799,Star,0
2011.12526,Other,170.1
2011.12526,Star,0
2011.12252,Other,170
2011.12252,Star,0
2011.11978,Other,170
2011.11978,Star,0
2011.11704,Other,170
2011.11704,Star,0
2011.11431,Other,170
2011.11431,Star,0
2011.11157,Other,170
2011.11157,Star,0
2011.10883,Other,170
2011.10883,Star,0
2011.10609,Other,170
2011.10609,Star,0
2011.10335,Other,170
2011.10335,Star,0
2011.10062,Other,170
2011.10062,Star,0
2011.09788,Other,170
2011.09788,Star,0
2011.09514,Other,171
2011.09514,Star,0
2011.0924,Other,171
2011.0924,Star,0
2011.08966,Other,171
2011.08966,Star,0
2011.08693,Other,172
2011.08693,Star,0
2011.08419,Other,172
2011.08419,Star,0
2011.08145,Other,172
2011.08145,Star,0
2011.07871,Other,171.9
2011.07871,Star,0
2011.07598,Other,172
2011.07598,Star,0
2011.07324,Other,169.9
2011.07324,Star,0
2011.0705,Other,170
2011.0705,Star,0
2011.06776,Other,170
2011.06776,Star,0
2011.06502,Other,170
2011.06502,Star,0
2011.06229,Other,171
2011.06229,Star,0
2011.05955,Other,170.9
2011.05955,Star,0
2011.05681,Other,170
2011.05681,Star,0
2011.05407,Other,169.9
2011.05407,Star,0
2011.05133,Other,169
2011.05133,Star,0
2011.0486,Other,168.9
2011.0486,Star,0
2011.04586,Other,169.1
2011.04586,Star,0
2011.04312,Other,169
2011.04312,Star,0
2011.04038,Other,169
2011.04038,Star,0
2011.03765,Other,169.1
2011.03765,Star,0
2011.03491,Other,169
2011.03491,Star,0
2011.03217,Other,169.1
2011.03217,Star,0
2011.02943,Other,169
2011.02943,Star,0
2011.02669,Other,169.1
2011.02669,Star,0
2011.02396,Other,169
2011.02396,Star,0
2011.02122,Other,169
2011.02122,Star,0
2011.01848,Other,169
2011.01848,Star,0
2011.01574,Other,169
2011.01574,Star,0
2011.013,Other,169.1
2011.013,Star,0
2011.01027,Other,169
2011.01027,Star,0
2011.00753,Other,169
2011.00753,Star,0
2011.00479,Other,169
2011.00479,Star,0
2011.00205,Other,169
2011.00205,Star,0
2010.99932,Other,169
2010.99932,Star,0
2010.99658,Other,169
2010.99658,Star,0
2010.99384,Other,169
2010.99384,Star,0
2010.9911,Other,169
2010.9911,Star,0
2010.98836,Other,169
2010.98836,Star,0
2010.98563,Other,169
2010.98563,Star,0
2010.98289,Other,169
2010.98289,Star,0
2010.98015,Other,169
2010.98015,Star,0
2010.97741,Other,169
2010.97741,Star,0
2010.97467,Other,169
2010.97467,Star,0
2010.97194,Other,169
2010.97194,Star,0
2010.9692,Other,169
2010.9692,Star,0
2010.96646,Other,169
2010.96646,Star,0
2010.96372,Other,170
2010.96372,Star,0
2010.96099,Other,170
2010.96099,Star,0
2010.95825,Other,170
2010.95825,Star,0
2010.95551,Other,171
2010.95551,Star,0
2010.95277,Other,169
2010.95277,Star,0
2010.95003,Other,170
2010.95003,Star,0
2010.9473,Other,170
2010.9473,Star,0
2010.94456,Other,170
2010.94456,Star,0
2010.94182,Other,170
2010.94182,Star,0
2010.93908,Other,170
2010.93908,Star,0
2010.93634,Other,170
2010.93634,Star,0
2010.93361,Other,170
2010.93361,Star,0
2010.93087,Other,170
2010.93087,Star,0
2010.92813,Other,170
2010.92813,Star,0
2010.92539,Other,170
2010.92539,Star,0
2010.92266,Other,170
2010.92266,Star,0
2010.91992,Other,171
2010.91992,Star,0
2010.91718,Other,171
2010.91718,Star,0
2010.91444,Other,171
2010.91444,Star,0
2010.9117,Other,171
2010.9117,Star,0
2010.90897,Other,171
2010.90897,Star,0
2010.90623,Other,171
2010.90623,Star,0
2010.90349,Other,171
2010.90349,Star,0
2010.90075,Other,172
2010.90075,Star,0
2010.89802,Other,172
2010.89802,Star,0
2010.89528,Other,172
2010.89528,Star,0
2010.89254,Other,172
2010.89254,Star,0
2010.8898,Other,172
2010.8898,Star,0
2010.88706,Other,172
2010.88706,Star,0
2010.88433,Other,172
2010.88433,Star,0
2010.88159,Other,172
2010.88159,Star,0
2010.87885,Other,172
2010.87885,Star,0
2010.87611,Other,172
2010.87611,Star,0
2010.87337,Other,172
2010.87337,Star,0
2010.87064,Other,173
2010.87064,Star,0
2010.8679,Other,173
2010.8679,Star,0
2010.86516,Other,173
2010.86516,Star,0
2010.86242,Other,173
2010.86242,Star,0
2010.85969,Other,173
2010.85969,Star,0
2010.85695,Other,173
2010.85695,Star,0
2010.85421,Other,173
2010.85421,Star,0
2010.85147,Other,173
2010.85147,Star,0
2010.84873,Other,173
2010.84873,Star,0
2010.846,Other,172
2010.846,Star,0
2010.84326,Other,172
2010.84326,Star,0
2010.84052,Other,172
2010.84052,Star,0
2010.83778,Other,172
2010.83778,Star,0
2010.83504,Other,172
2010.83504,Star,0
2010.83231,Other,173
2010.83231,Star,0
2010.82957,Other,173
2010.82957,Star,0
2010.82683,Other,173
2010.82683,Star,0
2010.82409,Other,174
2010.82409,Star,0
2010.82136,Other,174
2010.82136,Star,0
2010.81862,Other,172
2010.81862,Star,0
2010.81588,Other,172
2010.81588,Star,0
2010.81314,Other,172
2010.81314,Star,0
2010.8104,Other,172
2010.8104,Star,0
2010.80767,Other,172
2010.80767,Star,0
2010.80493,Other,172
2010.80493,Star,0
2010.80219,Other,173
2010.80219,Star,0
2010.79945,Other,173
2010.79945,Star,0
2010.79671,Other,173
2010.79671,Star,0
2010.79398,Other,173
2010.79398,Star,0
2010.79124,Other,173
2010.79124,Star,0
2010.7885,Other,173
2010.7885,Star,0
2010.78576,Other,173
2010.78576,Star,0
2010.78303,Other,173
2010.78303,Star,0
2010.78029,Other,173
2010.78029,Star,0
2010.77755,Other,173
2010.77755,Star,0
2010.77481,Other,174
2010.77481,Star,0
2010.77207,Other,174
2010.77207,Star,0
2010.76934,Other,174
2010.76934,Star,0
2010.7666,Other,174
2010.7666,Star,0
2010.76386,Other,172
2010.76386,Star,0
2010.76112,Other,170
2010.76112,Star,0
2010.75838,Other,170
2010.75838,Star,0
2010.75565,Other,170
2010.75565,Star,0
2010.75291,Other,170
2010.75291,Star,0
2010.75017,Other,170
2010.75017,Star,0
2010.74743,Other,170
2010.74743,Star,0
2010.7447,Other,168
2010.7447,Star,0
2010.74196,Other,168
2010.74196,Star,0
2010.73922,Other,168
2010.73922,Star,0
2010.73648,Other,168
2010.73648,Star,0
2010.73374,Other,167
2010.73374,Star,0
2010.73101,Other,169
2010.73101,Star,0
2010.72827,Other,169
2010.72827,Star,0
2010.72553,Other,169
2010.72553,Star,0
2010.72279,Other,169
2010.72279,Star,0
2010.72005,Other,169
2010.72005,Star,0
2010.71732,Other,169
2010.71732,Star,0
2010.71458,Other,170
2010.71458,Star,0
2010.71184,Other,170
2010.71184,Star,0
2010.7091,Other,170
2010.7091,Star,0
2010.70637,Other,170
2010.70637,Star,0
2010.70363,Other,170
2010.70363,Star,0
2010.70089,Other,170
2010.70089,Star,0
2010.69815,Other,170
2010.69815,Star,0
2010.69541,Other,171
2010.69541,Star,0
2010.69268,Other,171
2010.69268,Star,0
2010.68994,Other,169
2010.68994,Star,0
2010.6872,Other,169
2010.6872,Star,0
2010.68446,Other,169
2010.68446,Star,0
2010.68172,Other,169
2010.68172,Star,0
2010.67899,Other,170
2010.67899,Star,0
2010.67625,Other,170
2010.67625,Star,0
2010.67351,Other,170
2010.67351,Star,0
2010.67077,Other,171
2010.67077,Star,0
2010.66804,Other,170
2010.66804,Star,0
2010.6653,Other,170
2010.6653,Star,0
2010.66256,Other,170
2010.66256,Star,0
2010.65982,Other,171
2010.65982,Star,0
2010.65708,Other,171
2010.65708,Star,0
2010.65435,Other,171
2010.65435,Star,0
2010.65161,Other,171
2010.65161,Star,0
2010.64887,Other,171
2010.64887,Star,0
2010.64613,Other,171
2010.64613,Star,0
2010.64339,Other,170
2010.64339,Star,0
2010.64066,Other,170
2010.64066,Star,0
2010.63792,Other,170
2010.63792,Star,0
2010.63518,Other,170
2010.63518,Star,0
2010.63244,Other,170
2010.63244,Star,0
2010.62971,Other,171
2010.62971,Star,0
2010.62697,Other,171
2010.62697,Star,0
2010.62423,Other,171
2010.62423,Star,0
2010.62149,Other,171
2010.62149,Star,0
2010.61875,Other,171
2010.61875,Star,0
2010.61602,Other,171
2010.61602,Star,0
2010.61328,Other,171
2010.61328,Star,0
2010.61054,Other,171
2010.61054,Star,0
2010.6078,Other,171
2010.6078,Star,0
2010.60507,Other,171
2010.60507,Star,0
2010.60233,Other,170
2010.60233,Star,0
2010.59959,Other,170
2010.59959,Star,0
2010.59685,Other,170
2010.59685,Star,0
2010.59411,Other,170
2010.59411,Star,0
2010.59138,Other,170
2010.59138,Star,0
2010.58864,Other,170
2010.58864,Star,0
2010.5859,Other,170
2010.5859,Star,0
2010.58316,Other,170
2010.58316,Star,0
2010.58042,Other,170
2010.58042,Star,0
2010.57769,Other,170
2010.57769,Star,0
2010.57495,Other,170
2010.57495,Star,0
2010.57221,Other,170
2010.57221,Star,0
2010.56947,Other,170
2010.56947,Star,0
2010.56674,Other,170
2010.56674,Star,0
2010.564,Other,170
2010.564,Star,0
2010.56126,Other,170
2010.56126,Star,0
2010.55852,Other,170
2010.55852,Star,0
2010.55578,Other,170
2010.55578,Star,0
2010.55305,Other,170
2010.55305,Star,0
2010.55031,Other,171
2010.55031,Star,0
2010.54757,Other,171
2010.54757,Star,0
2010.54483,Other,171
2010.54483,Star,0
2010.54209,Other,171
2010.54209,Star,0
2010.53936,Other,171
2010.53936,Star,0
2010.53662,Other,171
2010.53662,Star,0
2010.53388,Other,171
2010.53388,Star,0
2010.53114,Other,171
2010.53114,Star,0
2010.52841,Other,171
2010.52841,Star,0
2010.52567,Other,171
2010.52567,Star,0
2010.52293,Other,171
2010.52293,Star,0
2010.52019,Other,171
2010.52019,Star,0
2010.51745,Other,171
2010.51745,Star,0
2010.51472,Other,171
2010.51472,Star,0
2010.51198,Other,171
2010.51198,Star,0
2010.50924,Other,171
2010.50924,Star,0
2010.5065,Other,171
2010.5065,Star,0
2010.50376,Other,171
2010.50376,Star,0
2010.50103,Other,172
2010.50103,Star,0
2010.49829,Other,172
2010.49829,Star,0
2010.49555,Other,173
2010.49555,Star,0
2010.49281,Other,171
2010.49281,Star,0
2010.49008,Other,171
2010.49008,Star,0
2010.48734,Other,171
2010.48734,Star,0
2010.4846,Other,172
2010.4846,Star,0
2010.48186,Other,172
2010.48186,Star,0
2010.47912,Other,172
2010.47912,Star,0
2010.47639,Other,172
2010.47639,Star,0
2010.47365,Other,172
2010.47365,Star,0
2010.47091,Other,170
2010.47091,Star,0
2010.46817,Other,169
2010.46817,Star,0
2010.46543,Other,169
2010.46543,Star,0
2010.4627,Other,170
2010.4627,Star,0
2010.45996,Other,170
2010.45996,Star,0
2010.45722,Other,170
2010.45722,Star,0
2010.45448,Other,170
2010.45448,Star,0
2010.45175,Other,167
2010.45175,Star,0
2010.44901,Other,167
2010.44901,Star,0
2010.44627,Other,167
2010.44627,Star,0
2010.44353,Other,167
2010.44353,Star,0
2010.44079,Other,167
2010.44079,Star,0
2010.43806,Other,167
2010.43806,Star,0
2010.43532,Other,167
2010.43532,Star,0
2010.43258,Other,167
2010.43258,Star,0
2010.42984,Other,167
2010.42984,Star,0
2010.4271,Other,167
2010.4271,Star,0
2010.42437,Other,167
2010.42437,Star,0
2010.42163,Other,166
2010.42163,Star,0
2010.41889,Other,166
2010.41889,Star,0
2010.41615,Other,167
2010.41615,Star,0
2010.41342,Other,167
2010.41342,Star,0
2010.41068,Other,167
2010.41068,Star,0
2010.40794,Other,167
2010.40794,Star,0
2010.4052,Other,167
2010.4052,Star,0
2010.40246,Other,166.9
2010.40246,Star,0
2010.39973,Other,167.1
2010.39973,Star,0
2010.39699,Other,168.1
2010.39699,Star,0
2010.39425,Other,168.1
2010.39425,Star,0
2010.39151,Other,168
2010.39151,Star,0
2010.38877,Other,168
2010.38877,Star,0
2010.38604,Other,168
2010.38604,Star,0
2010.3833,Other,168
2010.3833,Star,0
2010.38056,Other,168
2010.38056,Star,0
2010.37782,Other,167.9
2010.37782,Star,0
2010.37509,Other,168
2010.37509,Star,0
2010.37235,Other,168
2010.37235,Star,0
2010.36961,Other,168
2010.36961,Star,0
2010.36687,Other,168.1
2010.36687,Star,0
2010.36413,Other,167
2010.36413,Star,0
2010.3614,Other,167
2010.3614,Star,0
2010.35866,Other,166.9
2010.35866,Star,0
2010.35592,Other,167
2010.35592,Star,0
2010.35318,Other,167
2010.35318,Star,0
2010.35044,Other,166.9
2010.35044,Star,0
2010.34771,Other,167
2010.34771,Star,0
2010.34497,Other,167.1
2010.34497,Star,0
2010.34223,Other,167
2010.34223,Star,0
2010.33949,Other,167
2010.33949,Star,0
2010.33676,Other,167
2010.33676,Star,0
2010.33402,Other,167
2010.33402,Star,0
2010.33128,Other,167
2010.33128,Star,0
2010.32854,Other,168
2010.32854,Star,0
2010.3258,Other,167.89999999999998
2010.3258,Star,0
2010.32307,Other,168.1
2010.32307,Star,0
2010.32033,Other,166.1
2010.32033,Star,0
2010.31759,Other,167
2010.31759,Star,0
2010.31485,Other,167
2010.31485,Star,0
2010.31211,Other,167
2010.31211,Star,0
2010.30938,Other,167
2010.30938,Star,0
2010.30664,Other,166
2010.30664,Star,0
2010.3039,Other,165.9
2010.3039,Star,0
2010.30116,Other,166.9
2010.30116,Star,0
2010.29843,Other,168
2010.29843,Star,0
2010.29569,Other,168
2010.29569,Star,0
2010.29295,Other,168
2010.29295,Star,0
2010.29021,Other,168
2010.29021,Star,0
2010.28747,Other,166
2010.28747,Star,0
2010.28474,Other,166
2010.28474,Star,0
2010.282,Other,166
2010.282,Star,0
2010.27926,Other,166
2010.27926,Star,0
2010.27652,Other,165.9
2010.27652,Star,0
2010.27379,Other,165.9
2010.27379,Star,0
2010.27105,Other,166
2010.27105,Star,0
2010.26831,Other,166
2010.26831,Star,0
2010.26557,Other,166
2010.26557,Star,0
2010.26283,Other,167
2010.26283,Star,0
2010.2601,Other,167
2010.2601,Star,0
2010.25736,Other,167
2010.25736,Star,0
2010.25462,Other,167
2010.25462,Star,0
2010.25188,Other,167
2010.25188,Star,0
2010.24914,Other,164.9
2010.24914,Star,0
2010.24641,Other,165
2010.24641,Star,0
2010.24367,Other,165.1
2010.24367,Star,0
2010.24093,Other,165
2010.24093,Star,0
2010.23819,Other,165
2010.23819,Star,0
2010.23546,Other,165
2010.23546,Star,0
2010.23272,Other,165
2010.23272,Star,0
2010.22998,Other,165
2010.22998,Star,0
2010.22724,Other,165
2010.22724,Star,0
2010.2245,Other,165
2010.2245,Star,0
2010.22177,Other,165
2010.22177,Star,0
2010.21903,Other,165
2010.21903,Star,0
2010.21629,Other,165.1
2010.21629,Star,0
2010.21355,Other,165
2010.21355,Star,0
2010.21081,Other,165
2010.21081,Star,0
2010.20808,Other,165
2010.20808,Star,0
2010.20534,Other,165.89999999999998
2010.20534,Star,0
2010.2026,Other,166
2010.2026,Star,0
2010.19986,Other,166
2010.19986,Star,0
2010.19713,Other,165.9
2010.19713,Star,0
2010.19439,Other,166
2010.19439,Star,0
2010.19165,Other,166.1
2010.19165,Star,0
2010.18891,Other,167
2010.18891,Star,0
2010.18617,Other,168
2010.18617,Star,0
2010.18344,Other,168
2010.18344,Star,0
2010.1807,Other,168
2010.1807,Star,0
2010.17796,Other,168
2010.17796,Star,0
2010.17522,Other,167.9
2010.17522,Star,0
2010.17248,Other,167.9
2010.17248,Star,0
2010.16975,Other,168.1
2010.16975,Star,0
2010.16701,Other,168
2010.16701,Star,0
2010.16427,Other,170
2010.16427,Star,0
2010.16153,Other,168
2010.16153,Star,0
2010.1588,Other,168
2010.1588,Star,0
2010.15606,Other,168
2010.15606,Star,0
2010.15332,Other,168
2010.15332,Star,0
2010.15058,Other,168
2010.15058,Star,0
2010.14784,Other,168
2010.14784,Star,0
2010.14511,Other,168
2010.14511,Star,0
2010.14237,Other,169
2010.14237,Star,0
2010.13963,Other,169
2010.13963,Star,0
2010.13689,Other,169
2010.13689,Star,0
2010.13415,Other,169
2010.13415,Star,0
2010.13142,Other,169
2010.13142,Star,0
2010.12868,Other,169
2010.12868,Star,0
2010.12594,Other,169
2010.12594,Star,0
2010.1232,Other,169
2010.1232,Star,0
2010.12047,Other,169
2010.12047,Star,0
2010.11773,Other,169
2010.11773,Star,0
2010.11499,Other,169
2010.11499,Star,0
2010.11225,Other,169
2010.11225,Star,0
2010.10951,Other,169
2010.10951,Star,0
2010.10678,Other,169
2010.10678,Star,0
2010.10404,Other,168
2010.10404,Star,0
2010.1013,Other,168
2010.1013,Star,0
2010.09856,Other,168
2010.09856,Star,0
2010.09582,Other,169
2010.09582,Star,0
2010.09309,Other,169
2010.09309,Star,0
2010.09035,Other,167
2010.09035,Star,0
2010.08761,Other,167
2010.08761,Star,0
2010.08487,Other,167
2010.08487,Star,0
2010.08214,Other,167
2010.08214,Star,0
2010.0794,Other,167
2010.0794,Star,0
2010.07666,Other,167
2010.07666,Star,0
2010.07392,Other,167
2010.07392,Star,0
2010.07118,Other,167
2010.07118,Star,0
2010.06845,Other,167
2010.06845,Star,0
2010.06571,Other,167
2010.06571,Star,0
2010.06297,Other,167
2010.06297,Star,0
2010.06023,Other,167
2010.06023,Star,0
2010.05749,Other,168
2010.05749,Star,0
2010.05476,Other,168
2010.05476,Star,0
2010.05202,Other,168
2010.05202,Star,0
2010.04928,Other,168
2010.04928,Star,0
2010.04654,Other,168
2010.04654,Star,0
2010.04381,Other,168
2010.04381,Star,0
2010.04107,Other,168
2010.04107,Star,0
2010.03833,Other,168
2010.03833,Star,0
2010.03559,Other,168
2010.03559,Star,0
2010.03285,Other,168
2010.03285,Star,0
2010.03012,Other,168
2010.03012,Star,0
2010.02738,Other,168
2010.02738,Star,0
2010.02464,Other,168
2010.02464,Star,0
2010.0219,Other,168
2010.0219,Star,0
2010.01916,Other,168
2010.01916,Star,0
2010.01643,Other,168
2010.01643,Star,0
2010.01369,Other,168
2010.01369,Star,0
2010.01095,Other,168
2010.01095,Star,0
2010.00821,Other,169
2010.00821,Star,0
2010.00548,Other,169
2010.00548,Star,0
2010.00274,Other,169
2010.00274,Star,0
2010,Other,169
2010,Star,0
2009.99726,Other,169
2009.99726,Star,0
2009.99452,Other,169
2009.99452,Star,0
2009.99179,Other,169
2009.99179,Star,0
2009.98905,Other,169
2009.98905,Star,0
2009.98631,Other,169
2009.98631,Star,0
2009.98357,Other,169
2009.98357,Star,0
2009.98084,Other,169
2009.98084,Star,0
2009.9781,Other,170
2009.9781,Star,0
2009.97536,Other,170
2009.97536,Star,0
2009.97262,Other,170
2009.97262,Star,0
2009.96988,Other,170
2009.96988,Star,0
2009.96715,Other,168
2009.96715,Star,0
2009.96441,Other,168
2009.96441,Star,0
2009.96167,Other,168
2009.96167,Star,0
2009.95893,Other,168
2009.95893,Star,0
2009.95619,Other,168
2009.95619,Star,0
2009.95346,Other,170
2009.95346,Star,0
2009.95072,Other,167
2009.95072,Star,0
2009.94798,Other,167
2009.94798,Star,0
2009.94524,Other,167
2009.94524,Star,0
2009.94251,Other,167
2009.94251,Star,0
2009.93977,Other,167
2009.93977,Star,0
2009.93703,Other,167
2009.93703,Star,0
2009.93429,Other,167
2009.93429,Star,0
2009.93155,Other,167
2009.93155,Star,0
2009.92882,Other,167
2009.92882,Star,0
2009.92608,Other,167
2009.92608,Star,0
2009.92334,Other,167
2009.92334,Star,0
2009.9206,Other,167
2009.9206,Star,0
2009.91786,Other,167
2009.91786,Star,0
2009.91513,Other,168
2009.91513,Star,0
2009.91239,Other,168
2009.91239,Star,0
2009.90965,Other,168
2009.90965,Star,0
2009.90691,Other,166
2009.90691,Star,0
2009.90418,Other,167
2009.90418,Star,0
2009.90144,Other,167
2009.90144,Star,0
2009.8987,Other,167
2009.8987,Star,0
2009.89596,Other,167
2009.89596,Star,0
2009.89322,Other,167
2009.89322,Star,0
2009.89049,Other,167
2009.89049,Star,0
2009.88775,Other,167
2009.88775,Star,0
2009.88501,Other,165
2009.88501,Star,0
2009.88227,Other,165
2009.88227,Star,0
2009.87953,Other,165
2009.87953,Star,0
2009.8768,Other,165
2009.8768,Star,0
2009.87406,Other,164
2009.87406,Star,0
2009.87132,Other,164
2009.87132,Star,0
2009.86858,Other,165
2009.86858,Star,0
2009.86585,Other,165
2009.86585,Star,0
2009.86311,Other,164
2009.86311,Star,0
2009.86037,Other,164
2009.86037,Star,0
2009.85763,Other,163
2009.85763,Star,0
2009.85489,Other,163
2009.85489,Star,0
2009.85216,Other,163
2009.85216,Star,0
2009.84942,Other,163
2009.84942,Star,0
2009.84668,Other,163
2009.84668,Star,0
2009.84394,Other,163
2009.84394,Star,0
2009.8412,Other,163
2009.8412,Star,0
2009.83847,Other,163
2009.83847,Star,0
